Price,Close,High,Low,Open,Volume,EMA_12,EMA_26,EMA_50,EMA_200,MACD,MACD_Signal,MACD_Hist,RSI_14
Ticker,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ,JEPQ
Date,,,,,,,,,,,,,
2022-05-04,34.383575439453125,34.440774233139926,33.33043172242711,33.71400402968273,13500,34.383575439453125,34.383575439453125,34.383575439453125,34.383575439453125,0.0,0.0,0.0,
2022-05-05,33.56595993041992,34.31964554519005,33.115092663886834,34.31964554519005,48500,34.2577884380634,34.32301132767289,34.351512086157705,34.375439961751304,-0.0652228896094868,-0.0130445779218973,-0.0521783116875894,
2022-05-06,33.11508560180664,33.364073060736175,32.70459540053126,33.2227549523838,10800,34.081988001716205,34.23353534797909,34.3030247730459,34.36289912234887,-0.1515473462628875,-0.0407451315900954,-0.1108022146727921,
2022-05-09,32.1124267578125,32.967053657206435,32.00475736867063,32.967053657206435,21700,33.77897857957717,34.076416193151935,34.21711896852694,34.34050636250274,-0.2974376135747647,-0.0920836279870292,-0.2053539855877354,
2022-05-10,32.34324264526367,32.71133832077592,32.031673207257995,32.5296457429159,9800,33.55809612814432,33.94803296738243,34.14363362251662,34.32063309168444,-0.3899368392381106,-0.1516542702372455,-0.238282569000865,
2022-05-11,31.553871154785156,32.47309965100087,31.4596608165421,32.11240754156781,27000,33.2497538245506,33.770687647930785,34.04207431005656,34.29310312216306,-0.520933823380183,-0.225510180865833,-0.2954236425143499,
2022-05-12,31.417280197143555,31.81902200969245,30.87422281411021,31.21741813772107,30400,32.96783480494952,33.596361170094696,33.93914120758939,34.26448796868028,-0.6285263651451771,-0.3061134177217018,-0.3224129474234752,
2022-05-13,32.502716064453125,32.52963404416825,31.766527545227472,32.17970800899121,21200,32.89627807564238,33.51535042152865,33.88281080981934,34.2469578999815,-0.6190723458862735,-0.3687052033546162,-0.2503671425316572,
2022-05-16,32.33449172973633,32.55656127492803,32.17298893963378,32.55656127492803,27200,32.80984940704145,33.42787940732181,33.82209241452197,34.22792838584971,-0.6180300002803634,-0.4185701627397656,-0.1994598375405977,
2022-05-17,32.932735443115234,32.932735443115234,32.482543200297776,32.84592838572294,22600,32.8287549510528,33.39120207663984,33.78721567054524,34.215040893882204,-0.5624471255870418,-0.4473455553092209,-0.1151015702778208,
2022-05-18,31.627901077270508,32.697866344055505,31.459667560902048,32.68440735470126,26000,32.64400820124014,33.26058718779767,33.702536666887404,34.1892982091398,-0.6165789865575277,-0.4811922415588823,-0.1353867449986454,
2022-05-19,31.419301986694336,31.796146124152266,31.20396321301571,31.459678969399327,30500,32.455591860540785,33.124195691419644,33.612998051977875,34.161736057672684,-0.6686038308788582,-0.5186745594228775,-0.1499292714559806,
2022-05-20,31.34527587890625,31.950915111160743,30.452289865455423,31.950915111160743,20800,32.28477401721239,32.99242385345569,33.52406777068095,34.133711578281975,-0.7076498362432986,-0.5564696147869618,-0.1511802214563368,
2022-05-23,31.7160701751709,31.755772029790652,31.22146300197063,31.580810222903384,109900,32.19728111843678,32.897879136545704,33.453165904190364,34.109655444917685,-0.7005980181089271,-0.5852952954513548,-0.1153027226575722,31.57312783328736
